h3_cell,num_sinistros,year,month
898183985cfffff,0.0,2024,4
898183985cfffff,0.0,2024,5
898183985cfffff,1.0,2024,6
898183985cfffff,0.0,2024,7
898183985cfffff,0.0,2024,8
898183985cfffff,0.0,2024,9
898183985cfffff,0.0,2024,10
898183985cfffff,0.0,2024,11
898183985cfffff,0.0,2024,12
898183985cfffff,0.0,2025,12
898183985d3ffff,0.0,2015,6
898183985d3ffff,0.0,2015,7
898183985d3ffff,1.0,2015,8
898183985d3ffff,0.0,2015,9
898183985d3ffff,0.0,2015,10
898183985d3ffff,0.0,2015,11
898183985d3ffff,0.0,2015,12
898183985d3ffff,0.0,2016,1
898183985d3ffff,0.0,2016,2
898183985d3ffff,0.0,2016,3
898183985d3ffff,0.0,2016,4
898183985d3ffff,0.0,2016,5
898183985d3ffff,0.0,2016,6
898183985d3ffff,0.0,2016,7
898183985d3ffff,0.0,2016,8
898183985d3ffff,0.0,2016,9
898183985d3ffff,0.0,2016,10
898183985d3ffff,0.0,2016,11
898183985d3ffff,0.0,2016,12
898183985d3ffff,0.0,2017,1
898183985d3ffff,0.0,2017,2
898183985d3ffff,0.0,2017,3
898183985d3ffff,0.0,2017,4
898183985d3ffff,0.0,2017,5
898183985d3ffff,0.0,2017,6
898183985d3ffff,0.0,2017,7
898183985d3ffff,0.0,2017,8
898183985d3ffff,0.0,2017,9
898183985d3ffff,0.0,2017,10
898183985d3ffff,0.0,2017,11
898183985d3ffff,0.0,2017,12
898183985d3ffff,0.0,2018,1
898183985d3ffff,0.0,2018,2
898183985d3ffff,0.0,2018,3
898183985d3ffff,0.0,2018,4
898183985d3ffff,0.0,2018,5
898183985d3ffff,0.0,2018,6
898183985d3ffff,0.0,2018,7
898183985d3ffff,0.0,2018,8
898183985d3ffff,0.0,2018,9
898183985d3ffff,0.0,2018,10
898183985d3ffff,0.0,2018,11
898183985d3ffff,0.0,2018,12
898183985d3ffff,0.0,2019,1
898183985d3ffff,0.0,2019,2
898183985d3ffff,0.0,2019,3
898183985d3ffff,0.0,2019,4
898183985d3ffff,0.0,2019,5
898183985d3ffff,0.0,2019,6
898183985d3ffff,0.0,2019,7
898183985d3ffff,0.0,2019,8
898183985d3ffff,0.0,2019,9
898183985d3ffff,0.0,2019,10
898183985d3ffff,0.0,2019,11
898183985d3ffff,0.0,2019,12
898183985d3ffff,0.0,2021,12
898183985d3ffff,0.0,2022,1
898183985d3ffff,0.0,2022,2
898183985d3ffff,0.0,2022,3
898183985d3ffff,0.0,2022,4
898183985d3ffff,0.0,2022,5
898183985d3ffff,0.0,2022,6
898183985d3ffff,0.0,2022,7
898183985d3ffff,0.0,2022,8
898183985d3ffff,0.0,2022,9
898183985d3ffff,0.0,2022,10
898183985d3ffff,0.0,2022,11
898183985d3ffff,0.0,2022,12
898183985d3ffff,0.0,2023,1
898183985d3ffff,0.0,2023,2
898183985d3ffff,0.0,2023,3
898183985d3ffff,0.0,2023,4
898183985d3ffff,0.0,2023,5
898183985d3ffff,0.0,2023,6
898183985d3ffff,0.0,2023,7
898183985d3ffff,0.0,2023,8
898183985d3ffff,0.0,2023,9
898183985d3ffff,0.0,2023,10
898183985d3ffff,0.0,2023,11
898183985d3ffff,0.0,2023,12
898183985d3ffff,0.0,2024,1
898183985d3ffff,0.0,2024,2
898183985d3ffff,0.0,2024,3
898183985d3ffff,0.0,2024,4
898183985d3ffff,0.0,2024,5
898183985d3ffff,0.0,2024,6
898183985d3ffff,0.0,2024,7
898183985d3ffff,0.0,2024,8
898183985d3ffff,0.0,2024,9
898183985d3ffff,0.0,2024,10
898183985d3ffff,0.0,2024,11
898183985d3ffff,0.0,2024,12
898183985d3ffff,0.0,2025,12
898183985d7ffff,0.0,2015,6
898183985d7ffff,0.0,2015,7
898183985d7ffff,0.0,2015,8
898183985d7ffff,0.0,2015,9
898183985d7ffff,1.0,2015,10
898183985d7ffff,0.0,2015,11
898183985d7ffff,0.0,2015,12
898183985d7ffff,0.0,2016,1
898183985d7ffff,0.0,2016,2
898183985d7ffff,1.0,2016,3
898183985d7ffff,1.0,2016,4
898183985d7ffff,1.0,2016,5
898183985d7ffff,0.0,2016,6
898183985d7ffff,1.0,2016,7
898183985d7ffff,1.0,2016,8
898183985d7ffff,1.0,2016,9
898183985d7ffff,1.0,2016,10
898183985d7ffff,1.0,2016,11
898183985d7ffff,0.0,2016,12
898183985d7ffff,0.0,2017,1
898183985d7ffff,0.0,2017,2
898183985d7ffff,2.0,2017,3
898183985d7ffff,0.0,2017,4
898183985d7ffff,1.0,2017,5
898183985d7ffff,1.0,2017,6
898183985d7ffff,1.0,2017,7
898183985d7ffff,1.0,2017,8
898183985d7ffff,1.0,2017,9
898183985d7ffff,1.0,2017,10
898183985d7ffff,0.0,2017,11
898183985d7ffff,1.0,2017,12
898183985d7ffff,1.0,2018,1
898183985d7ffff,1.0,2018,2
898183985d7ffff,0.0,2018,3
898183985d7ffff,1.0,2018,4
898183985d7ffff,2.0,2018,5
898183985d7ffff,1.0,2018,6
898183985d7ffff,0.0,2018,7
898183985d7ffff,1.0,2018,8
898183985d7ffff,1.0,2018,9
898183985d7ffff,0.0,2018,10
898183985d7ffff,2.0,2018,11
898183985d7ffff,2.0,2018,12
898183985d7ffff,0.0,2019,1
898183985d7ffff,3.0,2019,2
898183985d7ffff,1.0,2019,3
898183985d7ffff,3.0,2019,4
898183985d7ffff,0.0,2019,5
898183985d7ffff,0.0,2019,6
898183985d7ffff,1.0,2019,7
898183985d7ffff,0.0,2019,8
898183985d7ffff,0.0,2019,9
898183985d7ffff,0.0,2019,10
898183985d7ffff,0.0,2019,11
898183985d7ffff,4.0,2019,12
898183985d7ffff,0.0,2021,12
898183985d7ffff,0.0,2022,1
898183985d7ffff,0.0,2022,2
898183985d7ffff,0.0,2022,3
898183985d7ffff,0.0,2022,4
898183985d7ffff,0.0,2022,5
898183985d7ffff,0.0,2022,6
898183985d7ffff,0.0,2022,7
898183985d7ffff,0.0,2022,8
898183985d7ffff,1.0,2022,9
898183985d7ffff,0.0,2022,10
898183985d7ffff,0.0,2022,11
898183985d7ffff,0.0,2022,12
898183985d7ffff,0.0,2023,1
898183985d7ffff,0.0,2023,2
898183985d7ffff,2.0,2023,3
898183985d7ffff,0.0,2023,4
898183985d7ffff,0.0,2023,5
898183985d7ffff,0.0,2023,6
898183985d7ffff,0.0,2023,7
898183985d7ffff,0.0,2023,8
898183985d7ffff,3.0,2023,9
898183985d7ffff,0.0,2023,10
898183985d7ffff,1.0,2023,11
898183985d7ffff,0.0,2023,12
898183985d7ffff,0.0,2024,1
898183985d7ffff,0.0,2024,2
898183985d7ffff,1.0,2024,3
898183985d7ffff,0.0,2024,4
898183985d7ffff,0.0,2024,5
898183985d7ffff,1.0,2024,6
898183985d7ffff,1.0,2024,7
898183985d7ffff,0.0,2024,8
898183985d7ffff,0.0,2024,9
898183985d7ffff,1.0,2024,10
898183985d7ffff,2.0,2024,11
898183985d7ffff,1.0,2024,12
898183985d7ffff,0.0,2025,12
898183985dbffff,8.0,2015,6
898183985dbffff,1.0,2015,7
898183985dbffff,8.0,2015,8
898183985dbffff,3.0,2015,9
898183985dbffff,5.0,2015,10
898183985dbffff,8.0,2015,11
898183985dbffff,10.0,2015,12
898183985dbffff,3.0,2016,1
898183985dbffff,6.0,2016,2
898183985dbffff,5.0,2016,3
898183985dbffff,4.0,2016,4
898183985dbffff,5.0,2016,5
898183985dbffff,4.0,2016,6
898183985dbffff,7.0,2016,7
898183985dbffff,4.0,2016,8
898183985dbffff,3.0,2016,9
898183985dbffff,4.0,2016,10
898183985dbffff,6.0,2016,11
898183985dbffff,12.0,2016,12
898183985dbffff,4.0,2017,1
898183985dbffff,4.0,2017,2
898183985dbffff,8.0,2017,3
898183985dbffff,3.0,2017,4
898183985dbffff,1.0,2017,5
898183985dbffff,3.0,2017,6
898183985dbffff,3.0,2017,7
898183985dbffff,4.0,2017,8
898183985dbffff,6.0,2017,9
898183985dbffff,5.0,2017,10
898183985dbffff,3.0,2017,11
898183985dbffff,5.0,2017,12
898183985dbffff,10.0,2018,1
898183985dbffff,0.0,2018,2
898183985dbffff,6.0,2018,3
898183985dbffff,6.0,2018,4
898183985dbffff,5.0,2018,5
898183985dbffff,5.0,2018,6
898183985dbffff,5.0,2018,7
898183985dbffff,6.0,2018,8
898183985dbffff,4.0,2018,9
898183985dbffff,4.0,2018,10
898183985dbffff,5.0,2018,11
898183985dbffff,3.0,2018,12
898183985dbffff,3.0,2019,1
898183985dbffff,7.0,2019,2
898183985dbffff,1.0,2019,3
898183985dbffff,3.0,2019,4
898183985dbffff,6.0,2019,5
898183985dbffff,3.0,2019,6
898183985dbffff,6.0,2019,7
898183985dbffff,3.0,2019,8
898183985dbffff,2.0,2019,9
898183985dbffff,3.0,2019,10
898183985dbffff,5.0,2019,11
898183985dbffff,6.0,2019,12
898183985dbffff,0.0,2021,12
898183985dbffff,2.0,2022,1
898183985dbffff,0.0,2022,2
898183985dbffff,0.0,2022,3
898183985dbffff,0.0,2022,4
898183985dbffff,1.0,2022,5
898183985dbffff,1.0,2022,6
898183985dbffff,2.0,2022,7
898183985dbffff,0.0,2022,8
898183985dbffff,1.0,2022,9
898183985dbffff,2.0,2022,10
898183985dbffff,1.0,2022,11
898183985dbffff,0.0,2022,12
898183985dbffff,2.0,2023,1
898183985dbffff,1.0,2023,2
898183985dbffff,0.0,2023,3
898183985dbffff,0.0,2023,4
898183985dbffff,6.0,2023,5
898183985dbffff,1.0,2023,6
898183985dbffff,1.0,2023,7
898183985dbffff,3.0,2023,8
898183985dbffff,1.0,2023,9
898183985dbffff,6.0,2023,10
898183985dbffff,3.0,2023,11
898183985dbffff,4.0,2023,12
898183985dbffff,3.0,2024,1
898183985dbffff,0.0,2024,2
898183985dbffff,3.0,2024,3
898183985dbffff,5.0,2024,4
898183985dbffff,2.0,2024,5
898183985dbffff,4.0,2024,6
898183985dbffff,2.0,2024,7
898183985dbffff,2.0,2024,8
898183985dbffff,3.0,2024,9
898183985dbffff,2.0,2024,10
898183985dbffff,1.0,2024,11
898183985dbffff,6.0,2024,12
898183985dbffff,0.0,2025,12
89818398603ffff,0.0,2015,6
89818398603ffff,0.0,2015,7
89818398603ffff,0.0,2015,8
89818398603ffff,0.0,2015,9
89818398603ffff,0.0,2015,10
89818398603ffff,0.0,2015,11
89818398603ffff,0.0,2015,12
89818398603ffff,0.0,2016,1
89818398603ffff,0.0,2016,2
89818398603ffff,0.0,2016,3
89818398603ffff,0.0,2016,4
89818398603ffff,1.0,2016,5
89818398603ffff,0.0,2016,6
89818398603ffff,0.0,2016,7
89818398603ffff,0.0,2016,8
89818398603ffff,0.0,2016,9
89818398603ffff,0.0,2016,10
89818398603ffff,0.0,2016,11
89818398603ffff,1.0,2016,12
89818398603ffff,0.0,2017,1
89818398603ffff,0.0,2017,2
89818398603ffff,0.0,2017,3
89818398603ffff,0.0,2017,4
89818398603ffff,0.0,2017,5
89818398603ffff,0.0,2017,6
89818398603ffff,1.0,2017,7
89818398603ffff,0.0,2017,8
89818398603ffff,0.0,2017,9
89818398603ffff,0.0,2017,10
89818398603ffff,0.0,2017,11
89818398603ffff,0.0,2017,12
89818398603ffff,0.0,2018,1
89818398603ffff,0.0,2018,2
89818398603ffff,0.0,2018,3
89818398603ffff,1.0,2018,4
89818398603ffff,0.0,2018,5
89818398603ffff,0.0,2018,6
89818398603ffff,0.0,2018,7
89818398603ffff,0.0,2018,8
89818398603ffff,0.0,2018,9
89818398603ffff,0.0,2018,10
89818398603ffff,0.0,2018,11
89818398603ffff,0.0,2018,12
89818398603ffff,1.0,2019,1
89818398603ffff,0.0,2019,2
89818398603ffff,1.0,2019,3
89818398603ffff,0.0,2019,4
89818398603ffff,0.0,2019,5
89818398603ffff,0.0,2019,6
89818398603ffff,0.0,2019,7
89818398603ffff,0.0,2019,8
89818398603ffff,0.0,2019,9
89818398603ffff,1.0,2019,10
89818398603ffff,0.0,2019,11
89818398603ffff,0.0,2019,12
89818398603ffff,0.0,2021,12
89818398603ffff,0.0,2022,1
89818398603ffff,0.0,2022,2
89818398603ffff,0.0,2022,3
89818398603ffff,0.0,2022,4
89818398603ffff,0.0,2022,5
89818398603ffff,0.0,2022,6
89818398603ffff,0.0,2022,7
89818398603ffff,0.0,2022,8
89818398603ffff,0.0,2022,9
89818398603ffff,0.0,2022,10
89818398603ffff,0.0,2022,11
89818398603ffff,0.0,2022,12
89818398603ffff,0.0,2023,1
89818398603ffff,0.0,2023,2
89818398603ffff,0.0,2023,3
89818398603ffff,0.0,2023,4
89818398603ffff,0.0,2023,5
89818398603ffff,0.0,2023,6
89818398603ffff,0.0,2023,7
89818398603ffff,0.0,2023,8
89818398603ffff,0.0,2023,9
89818398603ffff,0.0,2023,10
89818398603ffff,0.0,2023,11
89818398603ffff,0.0,2023,12
89818398603ffff,0.0,2024,1
89818398603ffff,0.0,2024,2
89818398603ffff,0.0,2024,3
89818398603ffff,0.0,2024,4
89818398603ffff,0.0,2024,5
89818398603ffff,0.0,2024,6
89818398603ffff,1.0,2024,7
89818398603ffff,0.0,2024,8
89818398603ffff,0.0,2024,9
89818398603ffff,0.0,2024,10
89818398603ffff,0.0,2024,11
89818398603ffff,0.0,2024,12
89818398603ffff,0.0,2025,12
89818398607ffff,0.0,2015,6
89818398607ffff,0.0,2015,7
89818398607ffff,0.0,2015,8
89818398607ffff,0.0,2015,9
89818398607ffff,0.0,2015,10
89818398607ffff,0.0,2015,11
89818398607ffff,0.0,2015,12
89818398607ffff,0.0,2016,1
89818398607ffff,0.0,2016,2
89818398607ffff,0.0,2016,3
89818398607ffff,0.0,2016,4
89818398607ffff,0.0,2016,5
89818398607ffff,0.0,2016,6
89818398607ffff,0.0,2016,7
89818398607ffff,1.0,2016,8
89818398607ffff,0.0,2016,9
89818398607ffff,0.0,2016,10
89818398607ffff,0.0,2016,11
89818398607ffff,0.0,2016,12
89818398607ffff,0.0,2017,1
89818398607ffff,0.0,2017,2
89818398607ffff,0.0,2017,3
89818398607ffff,0.0,2017,4
89818398607ffff,0.0,2017,5
89818398607ffff,0.0,2017,6
89818398607ffff,0.0,2017,7
89818398607ffff,0.0,2017,8
89818398607ffff,0.0,2017,9
89818398607ffff,0.0,2017,10
89818398607ffff,0.0,2017,11
89818398607ffff,0.0,2017,12
89818398607ffff,0.0,2018,1
89818398607ffff,0.0,2018,2
89818398607ffff,0.0,2018,3
89818398607ffff,0.0,2018,4
89818398607ffff,0.0,2018,5
89818398607ffff,0.0,2018,6
89818398607ffff,0.0,2018,7
89818398607ffff,0.0,2018,8
89818398607ffff,0.0,2018,9
89818398607ffff,0.0,2018,10
89818398607ffff,1.0,2018,11
89818398607ffff,0.0,2018,12
89818398607ffff,0.0,2019,1
89818398607ffff,0.0,2019,2
89818398607ffff,0.0,2019,3
89818398607ffff,0.0,2019,4
89818398607ffff,0.0,2019,5
89818398607ffff,0.0,2019,6
89818398607ffff,0.0,2019,7
89818398607ffff,0.0,2019,8
89818398607ffff,0.0,2019,9
89818398607ffff,0.0,2019,10
89818398607ffff,0.0,2019,11
89818398607ffff,0.0,2019,12
89818398607ffff,0.0,2021,12
89818398607ffff,0.0,2022,1
89818398607ffff,0.0,2022,2
89818398607ffff,0.0,2022,3
89818398607ffff,0.0,2022,4
89818398607ffff,0.0,2022,5
89818398607ffff,0.0,2022,6
89818398607ffff,0.0,2022,7
89818398607ffff,0.0,2022,8
89818398607ffff,0.0,2022,9
89818398607ffff,0.0,2022,10
89818398607ffff,0.0,2022,11
89818398607ffff,0.0,2022,12
89818398607ffff,0.0,2023,1
89818398607ffff,0.0,2023,2
89818398607ffff,0.0,2023,3
89818398607ffff,0.0,2023,4
89818398607ffff,0.0,2023,5
89818398607ffff,0.0,2023,6
89818398607ffff,0.0,2023,7
89818398607ffff,0.0,2023,8
89818398607ffff,0.0,2023,9
89818398607ffff,0.0,2023,10
89818398607ffff,1.0,2023,11
89818398607ffff,0.0,2023,12
89818398607ffff,0.0,2024,1
89818398607ffff,0.0,2024,2
89818398607ffff,0.0,2024,3
89818398607ffff,0.0,2024,4
89818398607ffff,0.0,2024,5
89818398607ffff,1.0,2024,6
89818398607ffff,0.0,2024,7
89818398607ffff,0.0,2024,8
89818398607ffff,0.0,2024,9
89818398607ffff,0.0,2024,10
89818398607ffff,0.0,2024,11
89818398607ffff,0.0,2024,12
89818398607ffff,0.0,2025,12
8981839860bffff,0.0,2015,6
8981839860bffff,1.0,2015,7
8981839860bffff,1.0,2015,8
8981839860bffff,3.0,2015,9
8981839860bffff,1.0,2015,10
8981839860bffff,0.0,2015,11
8981839860bffff,4.0,2015,12
8981839860bffff,1.0,2016,1
8981839860bffff,1.0,2016,2
8981839860bffff,1.0,2016,3
8981839860bffff,3.0,2016,4
8981839860bffff,2.0,2016,5
8981839860bffff,2.0,2016,6
8981839860bffff,3.0,2016,7
8981839860bffff,2.0,2016,8
8981839860bffff,2.0,2016,9
8981839860bffff,4.0,2016,10
8981839860bffff,1.0,2016,11
8981839860bffff,0.0,2016,12
8981839860bffff,4.0,2017,1
8981839860bffff,5.0,2017,2
8981839860bffff,2.0,2017,3
8981839860bffff,5.0,2017,4
8981839860bffff,3.0,2017,5
8981839860bffff,0.0,2017,6
8981839860bffff,3.0,2017,7
8981839860bffff,1.0,2017,8
8981839860bffff,2.0,2017,9
8981839860bffff,2.0,2017,10
8981839860bffff,7.0,2017,11
8981839860bffff,3.0,2017,12
8981839860bffff,5.0,2018,1
8981839860bffff,2.0,2018,2
8981839860bffff,0.0,2018,3
8981839860bffff,1.0,2018,4
8981839860bffff,3.0,2018,5
8981839860bffff,3.0,2018,6
8981839860bffff,3.0,2018,7
8981839860bffff,3.0,2018,8
8981839860bffff,3.0,2018,9
8981839860bffff,4.0,2018,10
8981839860bffff,6.0,2018,11
8981839860bffff,2.0,2018,12
8981839860bffff,1.0,2019,1
8981839860bffff,2.0,2019,2
8981839860bffff,2.0,2019,3
8981839860bffff,1.0,2019,4
8981839860bffff,3.0,2019,5
8981839860bffff,7.0,2019,6
8981839860bffff,4.0,2019,7
8981839860bffff,1.0,2019,8
8981839860bffff,2.0,2019,9
8981839860bffff,2.0,2019,10
8981839860bffff,2.0,2019,11
8981839860bffff,2.0,2019,12
8981839860bffff,0.0,2021,12
8981839860bffff,0.0,2022,1
8981839860bffff,0.0,2022,2
8981839860bffff,0.0,2022,3
8981839860bffff,0.0,2022,4
8981839860bffff,0.0,2022,5
8981839860bffff,0.0,2022,6
8981839860bffff,0.0,2022,7
8981839860bffff,0.0,2022,8
8981839860bffff,0.0,2022,9
8981839860bffff,1.0,2022,10
8981839860bffff,1.0,2022,11
8981839860bffff,0.0,2022,12
8981839860bffff,0.0,2023,1
8981839860bffff,1.0,2023,2
8981839860bffff,1.0,2023,3
8981839860bffff,3.0,2023,4
8981839860bffff,0.0,2023,5
8981839860bffff,0.0,2023,6
8981839860bffff,0.0,2023,7
8981839860bffff,0.0,2023,8
8981839860bffff,1.0,2023,9
8981839860bffff,0.0,2023,10
8981839860bffff,1.0,2023,11
8981839860bffff,0.0,2023,12
8981839860bffff,0.0,2024,1
8981839860bffff,0.0,2024,2
8981839860bffff,1.0,2024,3
8981839860bffff,0.0,2024,4
8981839860bffff,0.0,2024,5
8981839860bffff,0.0,2024,6
8981839860bffff,2.0,2024,7
8981839860bffff,0.0,2024,8
8981839860bffff,1.0,2024,9
8981839860bffff,1.0,2024,10
8981839860bffff,0.0,2024,11
8981839860bffff,0.0,2024,12
8981839860bffff,0.0,2025,12
8981839860fffff,1.0,2015,6
8981839860fffff,0.0,2015,7
8981839860fffff,1.0,2015,8
8981839860fffff,1.0,2015,9
8981839860fffff,1.0,2015,10
8981839860fffff,1.0,2015,11
8981839860fffff,1.0,2015,12
8981839860fffff,0.0,2016,1
8981839860fffff,2.0,2016,2
8981839860fffff,2.0,2016,3
8981839860fffff,3.0,2016,4
8981839860fffff,1.0,2016,5
8981839860fffff,2.0,2016,6
8981839860fffff,2.0,2016,7
8981839860fffff,4.0,2016,8
8981839860fffff,0.0,2016,9
8981839860fffff,0.0,2016,10
8981839860fffff,2.0,2016,11
8981839860fffff,1.0,2016,12
8981839860fffff,1.0,2017,1
8981839860fffff,2.0,2017,2
8981839860fffff,5.0,2017,3
8981839860fffff,0.0,2017,4
8981839860fffff,4.0,2017,5
8981839860fffff,1.0,2017,6
8981839860fffff,2.0,2017,7
8981839860fffff,1.0,2017,8
8981839860fffff,0.0,2017,9
8981839860fffff,1.0,2017,10
8981839860fffff,1.0,2017,11
8981839860fffff,0.0,2017,12
8981839860fffff,5.0,2018,1
8981839860fffff,1.0,2018,2
8981839860fffff,0.0,2018,3
8981839860fffff,2.0,2018,4
8981839860fffff,2.0,2018,5
8981839860fffff,3.0,2018,6
8981839860fffff,4.0,2018,7
8981839860fffff,1.0,2018,8
8981839860fffff,3.0,2018,9
8981839860fffff,0.0,2018,10
8981839860fffff,1.0,2018,11
8981839860fffff,5.0,2018,12
8981839860fffff,5.0,2019,1
8981839860fffff,5.0,2019,2
8981839860fffff,2.0,2019,3
8981839860fffff,1.0,2019,4
8981839860fffff,3.0,2019,5
8981839860fffff,2.0,2019,6
8981839860fffff,0.0,2019,7
8981839860fffff,3.0,2019,8
8981839860fffff,2.0,2019,9
8981839860fffff,2.0,2019,10
8981839860fffff,1.0,2019,11
8981839860fffff,1.0,2019,12
8981839860fffff,0.0,2021,12
8981839860fffff,0.0,2022,1
8981839860fffff,0.0,2022,2
8981839860fffff,0.0,2022,3
8981839860fffff,0.0,2022,4
8981839860fffff,0.0,2022,5
8981839860fffff,0.0,2022,6
8981839860fffff,1.0,2022,7
8981839860fffff,0.0,2022,8
8981839860fffff,0.0,2022,9
8981839860fffff,1.0,2022,10
8981839860fffff,0.0,2022,11
8981839860fffff,0.0,2022,12
8981839860fffff,0.0,2023,1
8981839860fffff,0.0,2023,2
8981839860fffff,1.0,2023,3
8981839860fffff,0.0,2023,4
8981839860fffff,2.0,2023,5
8981839860fffff,1.0,2023,6
8981839860fffff,0.0,2023,7
8981839860fffff,2.0,2023,8
8981839860fffff,1.0,2023,9
8981839860fffff,0.0,2023,10
8981839860fffff,0.0,2023,11
8981839860fffff,0.0,2023,12
8981839860fffff,1.0,2024,1
8981839860fffff,1.0,2024,2
8981839860fffff,2.0,2024,3
8981839860fffff,4.0,2024,4
8981839860fffff,1.0,2024,5
8981839860fffff,1.0,2024,6
8981839860fffff,1.0,2024,7
8981839860fffff,1.0,2024,8
8981839860fffff,0.0,2024,9
8981839860fffff,2.0,2024,10
8981839860fffff,1.0,2024,11
8981839860fffff,1.0,2024,12
8981839860fffff,0.0,2025,12
89818398617ffff,0.0,2015,6
89818398617ffff,0.0,2015,7
89818398617ffff,0.0,2015,8
89818398617ffff,0.0,2015,9
89818398617ffff,0.0,2015,10
89818398617ffff,0.0,2015,11
89818398617ffff,0.0,2015,12
89818398617ffff,0.0,2016,1
89818398617ffff,0.0,2016,2
89818398617ffff,0.0,2016,3
89818398617ffff,0.0,2016,4
89818398617ffff,0.0,2016,5
89818398617ffff,0.0,2016,6
89818398617ffff,0.0,2016,7
89818398617ffff,0.0,2016,8
89818398617ffff,0.0,2016,9
89818398617ffff,0.0,2016,10
89818398617ffff,0.0,2016,11
89818398617ffff,0.0,2016,12
89818398617ffff,0.0,2017,1
89818398617ffff,0.0,2017,2
89818398617ffff,1.0,2017,3
89818398617ffff,0.0,2017,4
89818398617ffff,0.0,2017,5
89818398617ffff,0.0,2017,6
89818398617ffff,0.0,2017,7
89818398617ffff,0.0,2017,8
89818398617ffff,1.0,2017,9
89818398617ffff,0.0,2017,10
89818398617ffff,0.0,2017,11
89818398617ffff,0.0,2017,12
89818398617ffff,0.0,2018,1
89818398617ffff,0.0,2018,2
89818398617ffff,0.0,2018,3
89818398617ffff,0.0,2018,4
89818398617ffff,0.0,2018,5
89818398617ffff,0.0,2018,6
89818398617ffff,0.0,2018,7
89818398617ffff,0.0,2018,8
89818398617ffff,0.0,2018,9
89818398617ffff,0.0,2018,10
89818398617ffff,0.0,2018,11
89818398617ffff,0.0,2018,12
89818398617ffff,0.0,2019,1
89818398617ffff,0.0,2019,2
89818398617ffff,0.0,2019,3
89818398617ffff,0.0,2019,4
89818398617ffff,0.0,2019,5
89818398617ffff,0.0,2019,6
89818398617ffff,0.0,2019,7
89818398617ffff,0.0,2019,8
89818398617ffff,1.0,2019,9
89818398617ffff,0.0,2019,10
89818398617ffff,0.0,2019,11
89818398617ffff,1.0,2019,12
89818398617ffff,0.0,2021,12
89818398617ffff,0.0,2022,1
89818398617ffff,0.0,2022,2
89818398617ffff,0.0,2022,3
89818398617ffff,0.0,2022,4
89818398617ffff,0.0,2022,5
89818398617ffff,0.0,2022,6
89818398617ffff,0.0,2022,7
89818398617ffff,0.0,2022,8
89818398617ffff,0.0,2022,9
89818398617ffff,0.0,2022,10
89818398617ffff,0.0,2022,11
89818398617ffff,0.0,2022,12
89818398617ffff,0.0,2023,1
89818398617ffff,0.0,2023,2
89818398617ffff,0.0,2023,3
89818398617ffff,0.0,2023,4
89818398617ffff,0.0,2023,5
89818398617ffff,0.0,2023,6
89818398617ffff,0.0,2023,7
89818398617ffff,0.0,2023,8
89818398617ffff,0.0,2023,9
89818398617ffff,0.0,2023,10
89818398617ffff,0.0,2023,11
89818398617ffff,0.0,2023,12
89818398617ffff,0.0,2024,1
89818398617ffff,0.0,2024,2
89818398617ffff,0.0,2024,3
89818398617ffff,0.0,2024,4
89818398617ffff,0.0,2024,5
89818398617ffff,0.0,2024,6
89818398617ffff,1.0,2024,7
89818398617ffff,0.0,2024,8
89818398617ffff,0.0,2024,9
89818398617ffff,0.0,2024,10
89818398617ffff,0.0,2024,11
89818398617ffff,0.0,2024,12
89818398617ffff,0.0,2025,12
8981839861bffff,0.0,2015,6
8981839861bffff,1.0,2015,7
8981839861bffff,1.0,2015,8
8981839861bffff,2.0,2015,9
8981839861bffff,0.0,2015,10
8981839861bffff,0.0,2015,11
8981839861bffff,1.0,2015,12
8981839861bffff,2.0,2016,1
8981839861bffff,0.0,2016,2
8981839861bffff,0.0,2016,3
8981839861bffff,0.0,2016,4
8981839861bffff,2.0,2016,5
8981839861bffff,0.0,2016,6
8981839861bffff,1.0,2016,7
8981839861bffff,0.0,2016,8
8981839861bffff,0.0,2016,9
8981839861bffff,0.0,2016,10
8981839861bffff,0.0,2016,11
8981839861bffff,0.0,2016,12
8981839861bffff,0.0,2017,1
8981839861bffff,0.0,2017,2
8981839861bffff,0.0,2017,3
8981839861bffff,2.0,2017,4
8981839861bffff,0.0,2017,5
8981839861bffff,1.0,2017,6
8981839861bffff,1.0,2017,7
8981839861bffff,1.0,2017,8
8981839861bffff,3.0,2017,9
8981839861bffff,1.0,2017,10
8981839861bffff,4.0,2017,11
8981839861bffff,1.0,2017,12
8981839861bffff,1.0,2018,1
8981839861bffff,0.0,2018,2
8981839861bffff,0.0,2018,3
8981839861bffff,1.0,2018,4
8981839861bffff,0.0,2018,5
8981839861bffff,0.0,2018,6
8981839861bffff,0.0,2018,7
8981839861bffff,0.0,2018,8
8981839861bffff,0.0,2018,9
8981839861bffff,0.0,2018,10
8981839861bffff,0.0,2018,11
8981839861bffff,0.0,2018,12
8981839861bffff,0.0,2019,1
8981839861bffff,0.0,2019,2
8981839861bffff,0.0,2019,3
8981839861bffff,2.0,2019,4
8981839861bffff,0.0,2019,5
8981839861bffff,0.0,2019,6
8981839861bffff,0.0,2019,7
8981839861bffff,0.0,2019,8
8981839861bffff,1.0,2019,9
8981839861bffff,1.0,2019,10
8981839861bffff,0.0,2019,11
8981839861bffff,0.0,2019,12
8981839861bffff,0.0,2021,12
8981839861bffff,0.0,2022,1
